Result,QUALITY,QUALITY_KEY,Date,Year,Month
3.2,140,Data not yet checked,2010-12-17,2010,Dec
2.8,140,Data not yet checked,2010-12-18,2010,Dec
2.6,140,Data not yet checked,2010-12-19,2010,Dec
2.6,140,Data not yet checked,2010-12-20,2010,Dec
3.3,140,Data not yet checked,2010-12-21,2010,Dec
3.2,140,Data not yet checked,2010-12-22,2010,Dec
4.1,140,Data not yet checked,2010-12-23,2010,Dec
3.6,140,Data not yet checked,2010-12-24,2010,Dec
3.3,140,Data not yet checked,2010-12-25,2010,Dec
4.4,140,Data not yet checked,2010-12-26,2010,Dec
4.3,140,Data not yet checked,2010-12-27,2010,Dec
5.6,140,Data not yet checked,2010-12-28,2010,Dec
3.4,140,Data not yet checked,2010-12-29,2010,Dec
2.2,140,Data not yet checked,2010-12-30,2010,Dec
0.1,140,Data not yet checked,2010-12-31,2010,Dec
-0.1,140,Data not yet checked,2011-01-01,2011,Jan
-0.1,140,Data not yet checked,2011-01-02,2011,Jan
-0.1,140,Data not yet checked,2011-01-03,2011,Jan
-0.1,140,Data not yet checked,2011-01-04,2011,Jan
0.3,140,Data not yet checked,2011-01-05,2011,Jan
2.7,140,Data not yet checked,2011-01-06,2011,Jan
3.3,140,Data not yet checked,2011-01-07,2011,Jan
3.2,140,Data not yet checked,2011-01-08,2011,Jan
2.7,140,Data not yet checked,2011-01-09,2011,Jan
2.3,140,Data not yet checked,2011-01-10,2011,Jan
1.1,140,Data not yet checked,2011-01-11,2011,Jan
1.9,140,Data not yet checked,2011-01-12,2011,Jan
5.4,140,Data not yet checked,2011-01-13,2011,Jan
6.2,140,Data not yet checked,2011-01-14,2011,Jan
6.4,140,Data not yet checked,2011-01-15,2011,Jan
7.3,140,Data not yet checked,2011-01-16,2011,Jan
6.8,140,Data not yet checked,2011-01-17,2011,Jan
5.8,140,Data not yet checked,2011-01-18,2011,Jan
4.8,140,Data not yet checked,2011-01-19,2011,Jan
3.5,140,Data not yet checked,2011-01-20,2011,Jan
5.2,140,Data not yet checked,2011-01-21,2011,Jan
5.3,140,Data not yet checked,2011-01-22,2011,Jan
5,140,Data not yet checked,2011-01-23,2011,Jan
5.6,140,Data not yet checked,2011-01-24,2011,Jan
6.4,140,Data not yet checked,2011-01-25,2011,Jan
5.4,140,Data not yet checked,2011-01-26,2011,Jan
5.2,140,Data not yet checked,2011-01-27,2011,Jan
5.2,140,Data not yet checked,2011-01-28,2011,Jan
5.8,140,Data not yet checked,2011-01-29,2011,Jan
5.5,140,Data not yet checked,2011-01-30,2011,Jan
3.7,140,Data not yet checked,2011-01-31,2011,Jan
1.8,140,Data not yet checked,2011-02-01,2011,Feb
1.2,140,Data not yet checked,2011-02-02,2011,Feb
1.7,140,Data not yet checked,2011-02-03,2011,Feb
3.5,140,Data not yet checked,2011-02-04,2011,Feb
5.2,140,Data not yet checked,2011-02-05,2011,Feb
5.1,140,Data not yet checked,2011-02-06,2011,Feb
5.2,140,Data not yet checked,2011-02-07,2011,Feb
4.7,140,Data not yet checked,2011-02-08,2011,Feb
4.3,140,Data not yet checked,2011-02-09,2011,Feb
3.5,140,Data not yet checked,2011-02-10,2011,Feb
4,140,Data not yet checked,2011-02-11,2011,Feb
5.5,140,Data not yet checked,2011-02-12,2011,Feb
6.1,140,Data not yet checked,2011-02-13,2011,Feb
5.9,140,Data not yet checked,2011-02-14,2011,Feb
5.9,140,Data not yet checked,2011-02-15,2011,Feb
4.8,140,Data not yet checked,2011-02-16,2011,Feb
4.1,140,Data not yet checked,2011-02-17,2011,Feb
4.4,140,Data not yet checked,2011-02-18,2011,Feb
4.2,140,Data not yet checked,2011-02-19,2011,Feb
4.2,140,Data not yet checked,2011-02-20,2011,Feb
4,140,Data not yet checked,2011-02-21,2011,Feb
3.9,140,Data not yet checked,2011-02-22,2011,Feb
2.8,140,Data not yet checked,2011-02-23,2011,Feb
2.7,140,Data not yet checked,2011-02-24,2011,Feb
1.5,140,Data not yet checked,2011-02-25,2011,Feb
0.7,140,Data not yet checked,2011-02-26,2011,Feb
1.4,140,Data not yet checked,2011-02-27,2011,Feb
3,140,Data not yet checked,2011-02-28,2011,Feb
3.5,140,Data not yet checked,2011-03-01,2011,Mar
4.6,140,Data not yet checked,2011-03-02,2011,Mar
5,140,Data not yet checked,2011-03-03,2011,Mar
4.8,140,Data not yet checked,2011-03-04,2011,Mar
5.6,140,Data not yet checked,2011-03-05,2011,Mar
5.4,140,Data not yet checked,2011-03-06,2011,Mar
4.9,140,Data not yet checked,2011-03-07,2011,Mar
4.6,140,Data not yet checked,2011-03-08,2011,Mar
5.6,140,Data not yet checked,2011-03-09,2011,Mar
5.8,140,Data not yet checked,2011-03-10,2011,Mar
4.9,140,Data not yet checked,2011-03-11,2011,Mar
5.2,140,Data not yet checked,2011-03-12,2011,Mar
5.7,140,Data not yet checked,2011-03-13,2011,Mar
6.1,140,Data not yet checked,2011-03-14,2011,Mar
6.1,140,Data not yet checked,2011-03-15,2011,Mar
5.6,140,Data not yet checked,2011-03-16,2011,Mar
5.6,140,Data not yet checked,2011-03-17,2011,Mar
6.1,140,Data not yet checked,2011-03-18,2011,Mar
6.4,140,Data not yet checked,2011-03-19,2011,Mar
5.5,140,Data not yet checked,2011-03-20,2011,Mar
6.1,140,Data not yet checked,2011-03-21,2011,Mar
5.9,140,Data not yet checked,2011-03-22,2011,Mar
5.9,140,Data not yet checked,2011-03-23,2011,Mar
7.4,140,Data not yet checked,2011-03-24,2011,Mar
7.4,140,Data not yet checked,2011-03-25,2011,Mar
6.3,140,Data not yet checked,2011-03-26,2011,Mar
7,140,Data not yet checked,2011-03-27,2011,Mar
6.9,140,Data not yet checked,2011-03-28,2011,Mar
7,140,Data not yet checked,2011-03-29,2011,Mar
7.7,140,Data not yet checked,2011-03-30,2011,Mar
8.7,140,Data not yet checked,2011-03-31,2011,Mar
8.7,140,Data not yet checked,2011-04-01,2011,Apr
7.5,140,Data not yet checked,2011-04-02,2011,Apr
6.3,140,Data not yet checked,2011-04-03,2011,Apr
6.4,140,Data not yet checked,2011-04-04,2011,Apr
6.7,140,Data not yet checked,2011-04-05,2011,Apr
5.5,140,Data not yet checked,2011-04-06,2011,Apr
5.5,140,Data not yet checked,2011-04-07,2011,Apr
5.9,140,Data not yet checked,2011-04-08,2011,Apr
6.7,140,Data not yet checked,2011-04-09,2011,Apr
7.3,140,Data not yet checked,2011-04-10,2011,Apr
7.9,140,Data not yet checked,2011-04-11,2011,Apr
7.1,140,Data not yet checked,2011-04-12,2011,Apr
6.3,140,Data not yet checked,2011-04-13,2011,Apr
6.4,140,Data not yet checked,2011-04-14,2011,Apr
7.2,140,Data not yet checked,2011-04-15,2011,Apr
8.7,140,Data not yet checked,2011-04-16,2011,Apr
8.2,140,Data not yet checked,2011-04-17,2011,Apr
6.6,140,Data not yet checked,2011-04-18,2011,Apr
6.8,140,Data not yet checked,2011-04-19,2011,Apr
6.7,140,Data not yet checked,2011-04-20,2011,Apr
7.2,140,Data not yet checked,2011-04-21,2011,Apr
7.5,140,Data not yet checked,2011-04-22,2011,Apr
8.5,140,Data not yet checked,2011-04-23,2011,Apr
8.9,140,Data not yet checked,2011-04-24,2011,Apr
8.1,140,Data not yet checked,2011-04-25,2011,Apr
8.1,140,Data not yet checked,2011-04-26,2011,Apr
8.6,140,Data not yet checked,2011-04-27,2011,Apr
8.8,140,Data not yet checked,2011-04-28,2011,Apr
7.6,140,Data not yet checked,2011-04-29,2011,Apr
8.8,140,Data not yet checked,2011-04-30,2011,Apr
9.6,140,Data not yet checked,2011-05-01,2011,May
9.1,140,Data not yet checked,2011-05-02,2011,May
8.2,140,Data not yet checked,2011-05-03,2011,May
9.6,140,Data not yet checked,2011-05-04,2011,May
10.3,140,Data not yet checked,2011-05-05,2011,May
9.9,140,Data not yet checked,2011-05-06,2011,May
10.4,140,Data not yet checked,2011-05-07,2011,May
9.8,140,Data not yet checked,2011-05-08,2011,May
8.8,140,Data not yet checked,2011-05-09,2011,May
10.6,140,Data not yet checked,2011-05-10,2011,May
11.8,140,Data not yet checked,2011-05-11,2011,May
10.9,140,Data not yet checked,2011-05-12,2011,May
11.2,140,Data not yet checked,2011-05-13,2011,May
12.4,140,Data not yet checked,2011-05-14,2011,May
10.5,140,Data not yet checked,2011-05-15,2011,May
8.7,140,Data not yet checked,2011-05-16,2011,May
8.6,140,Data not yet checked,2011-05-17,2011,May
9.9,140,Data not yet checked,2011-05-18,2011,May
11.4,140,Data not yet checked,2011-05-19,2011,May
12.3,140,Data not yet checked,2011-05-20,2011,May
12.4,140,Data not yet checked,2011-05-21,2011,May
11.9,140,Data not yet checked,2011-05-22,2011,May
10.1,140,Data not yet checked,2011-05-23,2011,May
10.6,140,Data not yet checked,2011-05-24,2011,May
10.4,140,Data not yet checked,2011-05-25,2011,May
10.2,140,Data not yet checked,2011-05-26,2011,May
10.1,140,Data not yet checked,2011-05-27,2011,May
10.4,140,Data not yet checked,2011-05-28,2011,May
10.1,140,Data not yet checked,2011-05-29,2011,May
11.5,140,Data not yet checked,2011-05-30,2011,May
11.7,140,Data not yet checked,2011-05-31,2011,May
11.6,140,Data not yet checked,2011-06-01,2011,Jun
9.5,140,Data not yet checked,2011-06-02,2011,Jun
10.9,140,Data not yet checked,2011-06-03,2011,Jun
12.4,140,Data not yet checked,2011-06-04,2011,Jun
13.5,140,Data not yet checked,2011-06-05,2011,Jun
12.3,140,Data not yet checked,2011-06-06,2011,Jun
13,140,Data not yet checked,2011-06-07,2011,Jun
10.9,140,Data not yet checked,2011-06-08,2011,Jun
12,140,Data not yet checked,2011-06-09,2011,Jun
12.9,140,Data not yet checked,2011-06-10,2011,Jun
13.3,140,Data not yet checked,2011-06-11,2011,Jun
14.2,140,Data not yet checked,2011-06-12,2011,Jun
14.2,140,Data not yet checked,2011-06-13,2011,Jun
14.6,140,Data not yet checked,2011-06-14,2011,Jun
13.7,140,Data not yet checked,2011-06-15,2011,Jun
13,140,Data not yet checked,2011-06-16,2011,Jun
14.2,140,Data not yet checked,2011-06-17,2011,Jun
12.9,140,Data not yet checked,2011-06-18,2011,Jun
14.2,140,Data not yet checked,2011-06-19,2011,Jun
15.5,140,Data not yet checked,2011-06-20,2011,Jun
16.6,140,Data not yet checked,2011-06-21,2011,Jun
17.5,140,Data not yet checked,2011-06-22,2011,Jun
16.8,140,Data not yet checked,2011-06-23,2011,Jun
15.8,140,Data not yet checked,2011-06-24,2011,Jun
15.9,140,Data not yet checked,2011-06-25,2011,Jun
16.1,140,Data not yet checked,2011-06-26,2011,Jun
17.1,140,Data not yet checked,2011-06-27,2011,Jun
18,140,Data not yet checked,2011-06-28,2011,Jun
17.8,140,Data not yet checked,2011-06-29,2011,Jun
16.7,140,Data not yet checked,2011-06-30,2011,Jun
17,140,Data not yet checked,2011-07-01,2011,Jul
18.3,140,Data not yet checked,2011-07-02,2011,Jul
19.3,140,Data not yet checked,2011-07-03,2011,Jul
18.8,140,Data not yet checked,2011-07-04,2011,Jul
19.3,140,Data not yet checked,2011-07-05,2011,Jul
20,140,Data not yet checked,2011-07-06,2011,Jul
20,140,Data not yet checked,2011-07-07,2011,Jul
18.2,140,Data not yet checked,2011-07-08,2011,Jul
17.9,140,Data not yet checked,2011-07-09,2011,Jul
18.2,140,Data not yet checked,2011-07-10,2011,Jul
19,140,Data not yet checked,2011-07-11,2011,Jul
19.4,140,Data not yet checked,2011-07-12,2011,Jul
18.8,140,Data not yet checked,2011-07-13,2011,Jul
18.4,140,Data not yet checked,2011-07-14,2011,Jul
19,140,Data not yet checked,2011-07-15,2011,Jul
18.8,140,Data not yet checked,2011-07-16,2011,Jul
18.9,140,Data not yet checked,2011-07-17,2011,Jul
19.8,140,Data not yet checked,2011-07-18,2011,Jul
18.6,140,Data not yet checked,2011-07-19,2011,Jul
18.5,140,Data not yet checked,2011-07-20,2011,Jul
18.4,140,Data not yet checked,2011-07-21,2011,Jul
18.2,140,Data not yet checked,2011-07-22,2011,Jul
18.6,140,Data not yet checked,2011-07-23,2011,Jul
19.8,140,Data not yet checked,2011-07-24,2011,Jul
20.4,140,Data not yet checked,2011-07-25,2011,Jul
19.9,140,Data not yet checked,2011-07-26,2011,Jul
19.7,140,Data not yet checked,2011-07-27,2011,Jul
19.7,140,Data not yet checked,2011-07-28,2011,Jul
20.1,140,Data not yet checked,2011-07-29,2011,Jul
20.7,140,Data not yet checked,2011-07-30,2011,Jul
21.2,140,Data not yet checked,2011-07-31,2011,Jul
21.2,140,Data not yet checked,2011-08-01,2011,Aug
21.2,140,Data not yet checked,2011-08-02,2011,Aug
21.3,140,Data not yet checked,2011-08-03,2011,Aug
21,140,Data not yet checked,2011-08-04,2011,Aug
21.5,140,Data not yet checked,2011-08-05,2011,Aug
21,140,Data not yet checked,2011-08-06,2011,Aug
20.4,140,Data not yet checked,2011-08-07,2011,Aug
20.2,140,Data not yet checked,2011-08-08,2011,Aug
19.9,140,Data not yet checked,2011-08-09,2011,Aug
19.6,140,Data not yet checked,2011-08-10,2011,Aug
19.5,140,Data not yet checked,2011-08-11,2011,Aug
19.8,140,Data not yet checked,2011-08-12,2011,Aug
20.3,140,Data not yet checked,2011-08-13,2011,Aug
19.5,140,Data not yet checked,2011-08-14,2011,Aug
18.6,140,Data not yet checked,2011-08-15,2011,Aug
18.6,140,Data not yet checked,2011-08-16,2011,Aug
19,140,Data not yet checked,2011-08-17,2011,Aug
19.2,140,Data not yet checked,2011-08-18,2011,Aug
19.3,140,Data not yet checked,2011-08-19,2011,Aug
19.7,140,Data not yet checked,2011-08-20,2011,Aug
19.9,140,Data not yet checked,2011-08-21,2011,Aug
20,140,Data not yet checked,2011-08-22,2011,Aug
20.3,140,Data not yet checked,2011-08-23,2011,Aug
20.9,140,Data not yet checked,2011-08-24,2011,Aug
21.9,140,Data not yet checked,2011-08-25,2011,Aug
21.7,140,Data not yet checked,2011-08-26,2011,Aug
21.7,140,Data not yet checked,2011-08-27,2011,Aug
21.4,140,Data not yet checked,2011-08-28,2011,Aug
21.2,140,Data not yet checked,2011-08-29,2011,Aug
19.4,140,Data not yet checked,2011-08-30,2011,Aug
17.7,140,Data not yet checked,2011-08-31,2011,Aug
17.5,140,Data not yet checked,2011-09-01,2011,Sep
17.6,140,Data not yet checked,2011-09-02,2011,Sep
17,140,Data not yet checked,2011-09-03,2011,Sep
17.1,140,Data not yet checked,2011-09-04,2011,Sep
17.7,140,Data not yet checked,2011-09-05,2011,Sep
18.1,140,Data not yet checked,2011-09-06,2011,Sep
18.5,140,Data not yet checked,2011-09-07,2011,Sep
18.7,140,Data not yet checked,2011-09-08,2011,Sep
18.8,140,Data not yet checked,2011-09-09,2011,Sep
18.8,140,Data not yet checked,2011-09-10,2011,Sep
18.9,140,Data not yet checked,2011-09-11,2011,Sep
18.9,140,Data not yet checked,2011-09-12,2011,Sep
19,140,Data not yet checked,2011-09-13,2011,Sep
18.3,140,Data not yet checked,2011-09-14,2011,Sep
17.4,140,Data not yet checked,2011-09-15,2011,Sep
16.2,140,Data not yet checked,2011-09-16,2011,Sep
15.1,140,Data not yet checked,2011-09-17,2011,Sep
16.6,140,Data not yet checked,2011-09-18,2011,Sep
17.1,140,Data not yet checked,2011-09-19,2011,Sep
15.9,140,Data not yet checked,2011-09-20,2011,Sep
15.6,140,Data not yet checked,2011-09-21,2011,Sep
15.9,140,Data not yet checked,2011-09-22,2011,Sep
16.5,140,Data not yet checked,2011-09-23,2011,Sep
16.8,140,Data not yet checked,2011-09-24,2011,Sep
16.2,140,Data not yet checked,2011-09-25,2011,Sep
15.1,140,Data not yet checked,2011-09-26,2011,Sep
14.5,140,Data not yet checked,2011-09-27,2011,Sep
14.5,140,Data not yet checked,2011-09-28,2011,Sep
13.6,140,Data not yet checked,2011-09-29,2011,Sep
14,140,Data not yet checked,2011-09-30,2011,Sep
15.2,140,Data not yet checked,2011-10-01,2011,Oct
14.9,140,Data not yet checked,2011-10-02,2011,Oct
14.7,140,Data not yet checked,2011-10-03,2011,Oct
13.9,140,Data not yet checked,2011-10-04,2011,Oct
13.2,140,Data not yet checked,2011-10-05,2011,Oct
11.5,140,Data not yet checked,2011-10-06,2011,Oct
11.9,140,Data not yet checked,2011-10-07,2011,Oct
12.4,140,Data not yet checked,2011-10-08,2011,Oct
12,140,Data not yet checked,2011-10-09,2011,Oct
12,140,Data not yet checked,2011-10-10,2011,Oct
12.7,140,Data not yet checked,2011-10-11,2011,Oct
12.3,140,Data not yet checked,2011-10-12,2011,Oct
11.8,140,Data not yet checked,2011-10-13,2011,Oct
12.2,140,Data not yet checked,2011-10-14,2011,Oct
12.3,140,Data not yet checked,2011-10-15,2011,Oct
11.8,140,Data not yet checked,2011-10-16,2011,Oct
11,140,Data not yet checked,2011-10-17,2011,Oct
10.4,140,Data not yet checked,2011-10-18,2011,Oct
10.4,140,Data not yet checked,2011-10-19,2011,Oct
11.3,140,Data not yet checked,2011-10-20,2011,Oct
11.6,140,Data not yet checked,2011-10-21,2011,Oct
12.1,140,Data not yet checked,2011-10-22,2011,Oct
12.4,140,Data not yet checked,2011-10-23,2011,Oct
11.4,140,Data not yet checked,2011-10-24,2011,Oct
9,140,Data not yet checked,2011-10-25,2011,Oct
7.8,140,Data not yet checked,2011-10-26,2011,Oct
8.3,140,Data not yet checked,2011-10-27,2011,Oct
7.8,140,Data not yet checked,2011-10-28,2011,Oct
9.2,140,Data not yet checked,2011-10-29,2011,Oct
8.9,140,Data not yet checked,2011-10-30,2011,Oct
9.8,140,Data not yet checked,2011-10-31,2011,Oct
7.9,140,Data not yet checked,2011-11-01,2011,Nov
6.5,140,Data not yet checked,2011-11-02,2011,Nov
7.1,140,Data not yet checked,2011-11-03,2011,Nov
7.2,140,Data not yet checked,2011-11-04,2011,Nov
5.9,140,Data not yet checked,2011-11-05,2011,Nov
5.2,140,Data not yet checked,2011-11-06,2011,Nov
5.1,140,Data not yet checked,2011-11-07,2011,Nov
5.9,140,Data not yet checked,2011-11-08,2011,Nov
5.9,140,Data not yet checked,2011-11-09,2011,Nov
5.2,140,Data not yet checked,2011-11-10,2011,Nov
5,140,Data not yet checked,2011-11-11,2011,Nov
5.5,140,Data not yet checked,2011-11-12,2011,Nov
6.1,140,Data not yet checked,2011-11-13,2011,Nov
6,140,Data not yet checked,2011-11-14,2011,Nov
5.2,140,Data not yet checked,2011-11-15,2011,Nov
3.9,140,Data not yet checked,2011-11-16,2011,Nov
6,140,Data not yet checked,2011-11-17,2011,Nov
5.2,140,Data not yet checked,2011-11-18,2011,Nov
4.6,140,Data not yet checked,2011-11-19,2011,Nov
4.1,140,Data not yet checked,2011-11-20,2011,Nov
4.4,140,Data not yet checked,2011-11-21,2011,Nov
6.6,140,Data not yet checked,2011-11-22,2011,Nov
7.6,140,Data not yet checked,2011-11-23,2011,Nov
6.9,140,Data not yet checked,2011-11-24,2011,Nov
5.8,140,Data not yet checked,2011-11-25,2011,Nov
5.4,140,Data not yet checked,2011-11-26,2011,Nov
5.6,140,Data not yet checked,2011-11-27,2011,Nov
6,140,Data not yet checked,2011-11-28,2011,Nov
5.2,140,Data not yet checked,2011-11-29,2011,Nov
5.5,140,Data not yet checked,2011-11-30,2011,Nov
4,140,Data not yet checked,2011-12-01,2011,Dec
3.6,140,Data not yet checked,2011-12-02,2011,Dec
2.9,140,Data not yet checked,2011-12-03,2011,Dec
3.2,140,Data not yet checked,2011-12-04,2011,Dec
2.7,140,Data not yet checked,2011-12-05,2011,Dec
2.3,140,Data not yet checked,2011-12-06,2011,Dec
1.8,140,Data not yet checked,2011-12-07,2011,Dec
1.2,140,Data not yet checked,2011-12-08,2011,Dec
1,140,Data not yet checked,2011-12-09,2011,Dec
1,140,Data not yet checked,2011-12-10,2011,Dec
0.9,140,Data not yet checked,2011-12-11,2011,Dec
1.4,140,Data not yet checked,2011-12-13,2011,Dec
1.8,140,Data not yet checked,2011-12-14,2011,Dec
2.1,140,Data not yet checked,2011-12-15,2011,Dec
2.6,140,Data not yet checked,2011-12-16,2011,Dec
2.6,140,Data not yet checked,2011-12-17,2011,Dec
2.4,140,Data not yet checked,2011-12-18,2011,Dec
2.8,140,Data not yet checked,2011-12-19,2011,Dec
2.7,140,Data not yet checked,2011-12-20,2011,Dec
2.2,140,Data not yet checked,2011-12-21,2011,Dec
0.7,140,Data not yet checked,2011-12-22,2011,Dec
0.2,140,Data not yet checked,2011-12-23,2011,Dec
0.9,140,Data not yet checked,2011-12-24,2011,Dec
1.2,140,Data not yet checked,2011-12-25,2011,Dec
2.1,140,Data not yet checked,2011-12-26,2011,Dec
3.7,140,Data not yet checked,2011-12-27,2011,Dec
6.1,140,Data not yet checked,2011-12-28,2011,Dec
5.9,140,Data not yet checked,2011-12-29,2011,Dec
5.7,140,Data not yet checked,2011-12-30,2011,Dec
3.8,140,Data not yet checked,2011-12-31,2011,Dec
3.9,140,Data not yet checked,2012-01-01,2012,Jan
2.9,140,Data not yet checked,2012-01-02,2012,Jan
3.9,140,Data not yet checked,2012-01-03,2012,Jan
4.3,140,Data not yet checked,2012-01-04,2012,Jan
5.3,140,Data not yet checked,2012-01-05,2012,Jan
3.7,140,Data not yet checked,2012-01-06,2012,Jan
3.8,140,Data not yet checked,2012-01-07,2012,Jan
4,140,Data not yet checked,2012-01-08,2012,Jan
3.3,140,Data not yet checked,2012-01-09,2012,Jan
4,140,Data not yet checked,2012-01-10,2012,Jan
1.8,140,Data not yet checked,2012-01-11,2012,Jan
0.6,140,Data not yet checked,2012-01-12,2012,Jan
0.9,140,Data not yet checked,2012-01-13,2012,Jan
1.9,140,Data not yet checked,2012-01-14,2012,Jan
2,140,Data not yet checked,2012-01-15,2012,Jan
1.5,140,Data not yet checked,2012-01-16,2012,Jan
1.7,140,Data not yet checked,2012-01-17,2012,Jan
0.7,140,Data not yet checked,2012-01-18,2012,Jan
0,140,Data not yet checked,2012-01-19,2012,Jan
1.1,140,Data not yet checked,2012-01-20,2012,Jan
3.1,140,Data not yet checked,2012-01-21,2012,Jan
3.3,140,Data not yet checked,2012-01-22,2012,Jan
4,140,Data not yet checked,2012-01-23,2012,Jan
3.2,140,Data not yet checked,2012-01-24,2012,Jan
5.1,140,Data not yet checked,2012-01-25,2012,Jan
5,140,Data not yet checked,2012-01-26,2012,Jan
3.1,140,Data not yet checked,2012-01-27,2012,Jan
2.7,140,Data not yet checked,2012-01-28,2012,Jan
4.7,140,Data not yet checked,2012-01-29,2012,Jan
5.4,140,Data not yet checked,2012-01-30,2012,Jan
4.6,140,Data not yet checked,2012-01-31,2012,Jan
4.5,140,Data not yet checked,2012-02-01,2012,Feb
4,140,Data not yet checked,2012-02-02,2012,Feb
3.2,140,Data not yet checked,2012-02-03,2012,Feb
3,140,Data not yet checked,2012-02-04,2012,Feb
3.1,140,Data not yet checked,2012-02-05,2012,Feb
2.9,140,Data not yet checked,2012-02-06,2012,Feb
2.6,140,Data not yet checked,2012-02-07,2012,Feb
3.3,140,Data not yet checked,2012-02-08,2012,Feb
4.4,140,Data not yet checked,2012-02-09,2012,Feb
4.9,140,Data not yet checked,2012-02-10,2012,Feb
5.2,140,Data not yet checked,2012-02-11,2012,Feb
5,140,Data not yet checked,2012-02-12,2012,Feb
4.1,140,Data not yet checked,2012-02-13,2012,Feb
4.3,140,Data not yet checked,2012-02-14,2012,Feb
4.6,140,Data not yet checked,2012-02-15,2012,Feb
3.7,140,Data not yet checked,2012-02-16,2012,Feb
5.2,140,Data not yet checked,2012-02-17,2012,Feb
5.4,140,Data not yet checked,2012-02-18,2012,Feb
4.6,140,Data not yet checked,2012-02-19,2012,Feb
3.8,140,Data not yet checked,2012-02-20,2012,Feb
5.3,140,Data not yet checked,2012-02-21,2012,Feb
5.9,140,Data not yet checked,2012-02-22,2012,Feb
4.5,140,Data not yet checked,2012-02-23,2012,Feb
4.9,140,Data not yet checked,2012-02-24,2012,Feb
4.7,140,Data not yet checked,2012-02-25,2012,Feb
3.7,140,Data not yet checked,2012-02-26,2012,Feb
3.3,140,Data not yet checked,2012-02-27,2012,Feb
2.9,140,Data not yet checked,2012-02-28,2012,Feb
3.9,140,Data not yet checked,2012-02-29,2012,Feb
3.8,140,Data not yet checked,2012-03-01,2012,Mar
4,140,Data not yet checked,2012-03-02,2012,Mar
5.3,140,Data not yet checked,2012-03-03,2012,Mar
6.5,140,Data not yet checked,2012-03-04,2012,Mar
5.7,140,Data not yet checked,2012-03-05,2012,Mar
4.1,140,Data not yet checked,2012-03-06,2012,Mar
3.8,140,Data not yet checked,2012-03-07,2012,Mar
4.9,140,Data not yet checked,2012-03-08,2012,Mar
6.2,140,Data not yet checked,2012-03-09,2012,Mar
6.7,140,Data not yet checked,2012-03-10,2012,Mar
6.3,140,Data not yet checked,2012-03-11,2012,Mar
4.8,140,Data not yet checked,2012-03-12,2012,Mar
5.7,140,Data not yet checked,2012-03-13,2012,Mar
5.4,140,Data not yet checked,2012-03-14,2012,Mar
6.8,140,Data not yet checked,2012-03-15,2012,Mar
6.3,140,Data not yet checked,2012-03-16,2012,Mar
6.1,140,Data not yet checked,2012-03-17,2012,Mar
4.9,140,Data not yet checked,2012-03-18,2012,Mar
5,140,Data not yet checked,2012-03-19,2012,Mar
5,140,Data not yet checked,2012-03-20,2012,Mar
4.3,140,Data not yet checked,2012-03-21,2012,Mar
5.3,140,Data not yet checked,2012-03-22,2012,Mar
5.8,140,Data not yet checked,2012-03-23,2012,Mar
5.9,140,Data not yet checked,2012-03-24,2012,Mar
6.8,140,Data not yet checked,2012-03-25,2012,Mar
6.8,140,Data not yet checked,2012-03-26,2012,Mar
5.9,140,Data not yet checked,2012-03-27,2012,Mar
7.1,140,Data not yet checked,2012-03-28,2012,Mar
7,140,Data not yet checked,2012-03-29,2012,Mar
7.2,140,Data not yet checked,2012-03-30,2012,Mar
6.6,140,Data not yet checked,2012-03-31,2012,Mar
6.3,140,Data not yet checked,2012-04-01,2012,Apr
6.3,140,Data not yet checked,2012-04-02,2012,Apr
7.2,140,Data not yet checked,2012-04-03,2012,Apr
6.3,140,Data not yet checked,2012-04-04,2012,Apr
6.2,140,Data not yet checked,2012-04-05,2012,Apr
6.1,140,Data not yet checked,2012-04-06,2012,Apr
6.5,140,Data not yet checked,2012-04-07,2012,Apr
7.8,140,Data not yet checked,2012-04-08,2012,Apr
8.7,140,Data not yet checked,2012-04-09,2012,Apr
9,140,Data not yet checked,2012-04-10,2012,Apr
9.3,140,Data not yet checked,2012-04-11,2012,Apr
8.4,140,Data not yet checked,2012-04-12,2012,Apr
8.1,140,Data not yet checked,2012-04-13,2012,Apr
8.5,140,Data not yet checked,2012-04-14,2012,Apr
9.1,140,Data not yet checked,2012-04-15,2012,Apr
8.1,140,Data not yet checked,2012-04-16,2012,Apr
8.4,140,Data not yet checked,2012-04-17,2012,Apr
8.9,140,Data not yet checked,2012-04-18,2012,Apr
8.5,140,Data not yet checked,2012-04-19,2012,Apr
9.9,140,Data not yet checked,2012-04-20,2012,Apr
10.5,140,Data not yet checked,2012-04-21,2012,Apr
11.1,140,Data not yet checked,2012-04-22,2012,Apr
11.8,140,Data not yet checked,2012-04-23,2012,Apr
11.7,140,Data not yet checked,2012-04-24,2012,Apr
10.5,140,Data not yet checked,2012-04-25,2012,Apr
9.3,140,Data not yet checked,2012-04-26,2012,Apr
8.4,140,Data not yet checked,2012-04-27,2012,Apr
8.9,140,Data not yet checked,2012-04-28,2012,Apr
9.8,140,Data not yet checked,2012-04-29,2012,Apr
10.3,140,Data not yet checked,2012-04-30,2012,Apr
8.8,140,Data not yet checked,2012-05-01,2012,May
9,140,Data not yet checked,2012-05-02,2012,May
8.9,140,Data not yet checked,2012-05-03,2012,May
8.6,140,Data not yet checked,2012-05-04,2012,May
