Result,QUALITY,QUALITY_KEY,Date,Year,Month
2.5,1,Good quality REVIEWED data,2011-08-28,2011,Aug
2.52,1,Good quality REVIEWED data,2011-08-29,2011,Aug
2.51,1,Good quality REVIEWED data,2011-08-30,2011,Aug
2.53,1,Good quality REVIEWED data,2011-08-31,2011,Aug
2.55,1,Good quality REVIEWED data,2011-09-01,2011,Sep
2.53,1,Good quality REVIEWED data,2011-09-02,2011,Sep
2.52,1,Good quality REVIEWED data,2011-09-03,2011,Sep
2.52,1,Good quality REVIEWED data,2011-09-04,2011,Sep
2.52,1,Good quality REVIEWED data,2011-09-05,2011,Sep
2.5,1,Good quality REVIEWED data,2011-09-06,2011,Sep
2.5,1,Good quality REVIEWED data,2011-09-07,2011,Sep
2.48,1,Good quality REVIEWED data,2011-09-08,2011,Sep
2.48,1,Good quality REVIEWED data,2011-09-09,2011,Sep
2.48,1,Good quality REVIEWED data,2011-09-10,2011,Sep
2.49,1,Good quality REVIEWED data,2011-09-11,2011,Sep
2.48,1,Good quality REVIEWED data,2011-09-12,2011,Sep
2.47,1,Good quality REVIEWED data,2011-09-13,2011,Sep
2.47,1,Good quality REVIEWED data,2011-09-14,2011,Sep
2.5,1,Good quality REVIEWED data,2011-09-15,2011,Sep
2.53,1,Good quality REVIEWED data,2011-09-16,2011,Sep
2.54,1,Good quality REVIEWED data,2011-09-17,2011,Sep
2.55,1,Good quality REVIEWED data,2011-09-18,2011,Sep
2.54,1,Good quality REVIEWED data,2011-09-19,2011,Sep
2.55,1,Good quality REVIEWED data,2011-09-20,2011,Sep
2.55,1,Good quality REVIEWED data,2011-09-21,2011,Sep
2.53,1,Good quality REVIEWED data,2011-09-22,2011,Sep
2.52,1,Good quality REVIEWED data,2011-09-23,2011,Sep
2.51,1,Good quality REVIEWED data,2011-09-24,2011,Sep
2.53,1,Good quality REVIEWED data,2011-09-25,2011,Sep
2.56,1,Good quality REVIEWED data,2011-09-26,2011,Sep
2.57,1,Good quality REVIEWED data,2011-09-27,2011,Sep
2.57,1,Good quality REVIEWED data,2011-09-28,2011,Sep
2.56,1,Good quality REVIEWED data,2011-09-29,2011,Sep
2.56,1,Good quality REVIEWED data,2011-09-30,2011,Sep
2.55,1,Good quality REVIEWED data,2011-10-01,2011,Oct
2.55,1,Good quality REVIEWED data,2011-10-02,2011,Oct
2.56,1,Good quality REVIEWED data,2011-10-03,2011,Oct
2.57,1,Good quality REVIEWED data,2011-10-04,2011,Oct
2.62,1,Good quality REVIEWED data,2011-10-05,2011,Oct
2.72,1,Good quality REVIEWED data,2011-10-06,2011,Oct
2.7,1,Good quality REVIEWED data,2011-10-07,2011,Oct
2.65,1,Good quality REVIEWED data,2011-10-08,2011,Oct
2.63,1,Good quality REVIEWED data,2011-10-09,2011,Oct
2.63,1,Good quality REVIEWED data,2011-10-10,2011,Oct
2.74,1,Good quality REVIEWED data,2011-10-11,2011,Oct
2.77,1,Good quality REVIEWED data,2011-10-12,2011,Oct
2.67,1,Good quality REVIEWED data,2011-10-13,2011,Oct
2.67,1,Good quality REVIEWED data,2011-10-14,2011,Oct
2.67,1,Good quality REVIEWED data,2011-10-15,2011,Oct
2.71,1,Good quality REVIEWED data,2011-10-16,2011,Oct
2.71,1,Good quality REVIEWED data,2011-10-17,2011,Oct
2.67,1,Good quality REVIEWED data,2011-10-18,2011,Oct
2.66,1,Good quality REVIEWED data,2011-10-19,2011,Oct
2.65,1,Good quality REVIEWED data,2011-10-20,2011,Oct
2.65,1,Good quality REVIEWED data,2011-10-21,2011,Oct
2.65,1,Good quality REVIEWED data,2011-10-22,2011,Oct
2.65,1,Good quality REVIEWED data,2011-10-23,2011,Oct
2.65,1,Good quality REVIEWED data,2011-10-24,2011,Oct
2.65,1,Good quality REVIEWED data,2011-10-25,2011,Oct
2.67,1,Good quality REVIEWED data,2011-10-26,2011,Oct
2.66,1,Good quality REVIEWED data,2011-10-27,2011,Oct
2.66,1,Good quality REVIEWED data,2011-10-28,2011,Oct
2.67,1,Good quality REVIEWED data,2011-10-29,2011,Oct
2.67,1,Good quality REVIEWED data,2011-10-30,2011,Oct
2.75,1,Good quality REVIEWED data,2011-10-31,2011,Oct
2.73,1,Good quality REVIEWED data,2011-11-01,2011,Nov
2.7,1,Good quality REVIEWED data,2011-11-02,2011,Nov
2.7,1,Good quality REVIEWED data,2011-11-03,2011,Nov
2.74,1,Good quality REVIEWED data,2011-11-04,2011,Nov
2.73,1,Good quality REVIEWED data,2011-11-05,2011,Nov
2.71,1,Good quality REVIEWED data,2011-11-06,2011,Nov
2.71,1,Good quality REVIEWED data,2011-11-07,2011,Nov
2.71,1,Good quality REVIEWED data,2011-11-08,2011,Nov
2.71,1,Good quality REVIEWED data,2011-11-09,2011,Nov
2.71,1,Good quality REVIEWED data,2011-11-10,2011,Nov
2.72,1,Good quality REVIEWED data,2011-11-11,2011,Nov
2.78,1,Good quality REVIEWED data,2011-11-12,2011,Nov
2.82,1,Good quality REVIEWED data,2011-11-13,2011,Nov
2.79,1,Good quality REVIEWED data,2011-11-14,2011,Nov
2.77,1,Good quality REVIEWED data,2011-11-15,2011,Nov
2.75,1,Good quality REVIEWED data,2011-11-16,2011,Nov
2.82,1,Good quality REVIEWED data,2011-11-17,2011,Nov
2.87,1,Good quality REVIEWED data,2011-11-18,2011,Nov
2.83,1,Good quality REVIEWED data,2011-11-19,2011,Nov
2.79,1,Good quality REVIEWED data,2011-11-20,2011,Nov
2.78,1,Good quality REVIEWED data,2011-11-21,2011,Nov
2.83,1,Good quality REVIEWED data,2011-11-22,2011,Nov
2.91,1,Good quality REVIEWED data,2011-11-23,2011,Nov
2.93,1,Good quality REVIEWED data,2011-11-24,2011,Nov
2.93,1,Good quality REVIEWED data,2011-11-25,2011,Nov
2.88,1,Good quality REVIEWED data,2011-11-26,2011,Nov
2.84,1,Good quality REVIEWED data,2011-11-27,2011,Nov
2.85,1,Good quality REVIEWED data,2011-11-28,2011,Nov
2.84,1,Good quality REVIEWED data,2011-11-29,2011,Nov
2.84,1,Good quality REVIEWED data,2011-11-30,2011,Nov
2.82,1,Good quality REVIEWED data,2011-12-01,2011,Dec
2.8,1,Good quality REVIEWED data,2011-12-02,2011,Dec
2.78,1,Good quality REVIEWED data,2011-12-03,2011,Dec
2.78,1,Good quality REVIEWED data,2011-12-04,2011,Dec
2.76,1,Good quality REVIEWED data,2011-12-05,2011,Dec
2.75,1,Good quality REVIEWED data,2011-12-06,2011,Dec
2.75,1,Good quality REVIEWED data,2011-12-07,2011,Dec
2.74,1,Good quality REVIEWED data,2011-12-08,2011,Dec
2.72,1,Good quality REVIEWED data,2011-12-09,2011,Dec
2.72,1,Good quality REVIEWED data,2011-12-10,2011,Dec
2.72,1,Good quality REVIEWED data,2011-12-11,2011,Dec
2.72,82,Linear interpolation across gap in records.,2011-12-12,2011,Dec
2.7,1,Good quality REVIEWED data,2011-12-13,2011,Dec
2.71,1,Good quality REVIEWED data,2011-12-14,2011,Dec
2.72,1,Good quality REVIEWED data,2011-12-15,2011,Dec
2.72,1,Good quality REVIEWED data,2011-12-16,2011,Dec
2.71,1,Good quality REVIEWED data,2011-12-17,2011,Dec
2.72,1,Good quality REVIEWED data,2011-12-18,2011,Dec
2.72,1,Good quality REVIEWED data,2011-12-19,2011,Dec
2.71,1,Good quality REVIEWED data,2011-12-20,2011,Dec
2.72,1,Good quality REVIEWED data,2011-12-21,2011,Dec
2.69,1,Good quality REVIEWED data,2011-12-22,2011,Dec
2.7,1,Good quality REVIEWED data,2011-12-23,2011,Dec
2.71,1,Good quality REVIEWED data,2011-12-24,2011,Dec
2.71,1,Good quality REVIEWED data,2011-12-25,2011,Dec
2.71,1,Good quality REVIEWED data,2011-12-26,2011,Dec
2.71,1,Good quality REVIEWED data,2011-12-27,2011,Dec
2.83,1,Good quality REVIEWED data,2011-12-28,2011,Dec
3.65,1,Good quality REVIEWED data,2011-12-29,2011,Dec
4.39,1,Good quality REVIEWED data,2011-12-30,2011,Dec
4.37,1,Good quality REVIEWED data,2011-12-31,2011,Dec
3.78,1,Good quality REVIEWED data,2012-01-01,2012,Jan
3.5,1,Good quality REVIEWED data,2012-01-02,2012,Jan
3.34,1,Good quality REVIEWED data,2012-01-03,2012,Jan
3.24,1,Good quality REVIEWED data,2012-01-04,2012,Jan
3.18,1,Good quality REVIEWED data,2012-01-05,2012,Jan
3.12,1,Good quality REVIEWED data,2012-01-06,2012,Jan
3.08,1,Good quality REVIEWED data,2012-01-07,2012,Jan
3.04,1,Good quality REVIEWED data,2012-01-08,2012,Jan
3,1,Good quality REVIEWED data,2012-01-09,2012,Jan
3.09,1,Good quality REVIEWED data,2012-01-10,2012,Jan
3.05,1,Good quality REVIEWED data,2012-01-11,2012,Jan
2.99,1,Good quality REVIEWED data,2012-01-12,2012,Jan
2.99,1,Good quality REVIEWED data,2012-01-13,2012,Jan
2.99,1,Good quality REVIEWED data,2012-01-14,2012,Jan
2.98,1,Good quality REVIEWED data,2012-01-15,2012,Jan
2.96,1,Good quality REVIEWED data,2012-01-16,2012,Jan
2.95,1,Good quality REVIEWED data,2012-01-17,2012,Jan
2.98,1,Good quality REVIEWED data,2012-01-18,2012,Jan
3.18,1,Good quality REVIEWED data,2012-01-19,2012,Jan
4.45,1,Good quality REVIEWED data,2012-01-20,2012,Jan
4.93,1,Good quality REVIEWED data,2012-01-21,2012,Jan
4.59,1,Good quality REVIEWED data,2012-01-22,2012,Jan
4.19,1,Good quality REVIEWED data,2012-01-23,2012,Jan
3.9,1,Good quality REVIEWED data,2012-01-24,2012,Jan
4.03,1,Good quality REVIEWED data,2012-01-25,2012,Jan
4.14,1,Good quality REVIEWED data,2012-01-26,2012,Jan
4.14,1,Good quality REVIEWED data,2012-01-27,2012,Jan
3.92,1,Good quality REVIEWED data,2012-01-28,2012,Jan
3.75,1,Good quality REVIEWED data,2012-01-29,2012,Jan
4.61,1,Good quality REVIEWED data,2012-01-30,2012,Jan
4.77,1,Good quality REVIEWED data,2012-01-31,2012,Jan
4.56,1,Good quality REVIEWED data,2012-02-01,2012,Feb
4.52,1,Good quality REVIEWED data,2012-02-02,2012,Feb
4.22,1,Good quality REVIEWED data,2012-02-03,2012,Feb
3.99,1,Good quality REVIEWED data,2012-02-04,2012,Feb
3.8,1,Good quality REVIEWED data,2012-02-05,2012,Feb
3.66,1,Good quality REVIEWED data,2012-02-06,2012,Feb
3.55,1,Good quality REVIEWED data,2012-02-07,2012,Feb
3.46,1,Good quality REVIEWED data,2012-02-08,2012,Feb
3.4,1,Good quality REVIEWED data,2012-02-09,2012,Feb
3.41,1,Good quality REVIEWED data,2012-02-10,2012,Feb
3.49,1,Good quality REVIEWED data,2012-02-11,2012,Feb
3.55,1,Good quality REVIEWED data,2012-02-12,2012,Feb
3.52,1,Good quality REVIEWED data,2012-02-13,2012,Feb
3.47,1,Good quality REVIEWED data,2012-02-14,2012,Feb
3.41,1,Good quality REVIEWED data,2012-02-15,2012,Feb
3.34,1,Good quality REVIEWED data,2012-02-16,2012,Feb
3.29,1,Good quality REVIEWED data,2012-02-17,2012,Feb
3.34,1,Good quality REVIEWED data,2012-02-18,2012,Feb
3.34,1,Good quality REVIEWED data,2012-02-19,2012,Feb
3.31,1,Good quality REVIEWED data,2012-02-20,2012,Feb
4.39,1,Good quality REVIEWED data,2012-02-21,2012,Feb
5.68,1,Good quality REVIEWED data,2012-02-22,2012,Feb
4.96,1,Good quality REVIEWED data,2012-02-23,2012,Feb
4.42,1,Good quality REVIEWED data,2012-02-24,2012,Feb
4.22,1,Good quality REVIEWED data,2012-02-25,2012,Feb
3.97,1,Good quality REVIEWED data,2012-02-26,2012,Feb
3.81,1,Good quality REVIEWED data,2012-02-27,2012,Feb
3.68,1,Good quality REVIEWED data,2012-02-28,2012,Feb
3.62,1,Good quality REVIEWED data,2012-02-29,2012,Feb
3.52,1,Good quality REVIEWED data,2012-03-01,2012,Mar
3.42,1,Good quality REVIEWED data,2012-03-02,2012,Mar
3.36,1,Good quality REVIEWED data,2012-03-03,2012,Mar
3.45,1,Good quality REVIEWED data,2012-03-04,2012,Mar
3.54,1,Good quality REVIEWED data,2012-03-05,2012,Mar
3.79,1,Good quality REVIEWED data,2012-03-06,2012,Mar
3.71,1,Good quality REVIEWED data,2012-03-07,2012,Mar
3.63,1,Good quality REVIEWED data,2012-03-08,2012,Mar
3.57,1,Good quality REVIEWED data,2012-03-09,2012,Mar
3.57,1,Good quality REVIEWED data,2012-03-10,2012,Mar
3.69,1,Good quality REVIEWED data,2012-03-11,2012,Mar
3.76,1,Good quality REVIEWED data,2012-03-12,2012,Mar
3.93,1,Good quality REVIEWED data,2012-03-13,2012,Mar
3.95,1,Good quality REVIEWED data,2012-03-14,2012,Mar
4.22,1,Good quality REVIEWED data,2012-03-15,2012,Mar
5.89,1,Good quality REVIEWED data,2012-03-16,2012,Mar
5.67,1,Good quality REVIEWED data,2012-03-17,2012,Mar
4.93,1,Good quality REVIEWED data,2012-03-18,2012,Mar
4.5,1,Good quality REVIEWED data,2012-03-19,2012,Mar
4.4,1,Good quality REVIEWED data,2012-03-20,2012,Mar
4.85,1,Good quality REVIEWED data,2012-03-21,2012,Mar
5.24,1,Good quality REVIEWED data,2012-03-22,2012,Mar
5.16,1,Good quality REVIEWED data,2012-03-23,2012,Mar
4.94,1,Good quality REVIEWED data,2012-03-24,2012,Mar
4.91,1,Good quality REVIEWED data,2012-03-25,2012,Mar
5.31,1,Good quality REVIEWED data,2012-03-26,2012,Mar
5.29,1,Good quality REVIEWED data,2012-03-27,2012,Mar
5.39,1,Good quality REVIEWED data,2012-03-28,2012,Mar
5.25,1,Good quality REVIEWED data,2012-03-29,2012,Mar
5.67,1,Good quality REVIEWED data,2012-03-30,2012,Mar
6.27,1,Good quality REVIEWED data,2012-03-31,2012,Mar
5.76,1,Good quality REVIEWED data,2012-04-01,2012,Apr
5.29,1,Good quality REVIEWED data,2012-04-02,2012,Apr
4.92,1,Good quality REVIEWED data,2012-04-03,2012,Apr
4.75,1,Good quality REVIEWED data,2012-04-04,2012,Apr
4.6,1,Good quality REVIEWED data,2012-04-05,2012,Apr
4.47,1,Good quality REVIEWED data,2012-04-06,2012,Apr
4.34,1,Good quality REVIEWED data,2012-04-07,2012,Apr
4.25,1,Good quality REVIEWED data,2012-04-08,2012,Apr
4.19,1,Good quality REVIEWED data,2012-04-09,2012,Apr
4.19,1,Good quality REVIEWED data,2012-04-10,2012,Apr
4.27,1,Good quality REVIEWED data,2012-04-11,2012,Apr
4.32,1,Good quality REVIEWED data,2012-04-12,2012,Apr
4.27,1,Good quality REVIEWED data,2012-04-13,2012,Apr
4.13,1,Good quality REVIEWED data,2012-04-14,2012,Apr
4.02,1,Good quality REVIEWED data,2012-04-15,2012,Apr
4.02,1,Good quality REVIEWED data,2012-04-16,2012,Apr
4.13,1,Good quality REVIEWED data,2012-04-17,2012,Apr
4.24,1,Good quality REVIEWED data,2012-04-18,2012,Apr
4.2,1,Good quality REVIEWED data,2012-04-19,2012,Apr
4.26,1,Good quality REVIEWED data,2012-04-20,2012,Apr
4.35,1,Good quality REVIEWED data,2012-04-21,2012,Apr
4.38,1,Good quality REVIEWED data,2012-04-22,2012,Apr
4.6,1,Good quality REVIEWED data,2012-04-23,2012,Apr
4.8,1,Good quality REVIEWED data,2012-04-24,2012,Apr
4.63,1,Good quality REVIEWED data,2012-04-25,2012,Apr
4.83,1,Good quality REVIEWED data,2012-04-26,2012,Apr
4.8,1,Good quality REVIEWED data,2012-04-27,2012,Apr
4.45,1,Good quality REVIEWED data,2012-04-28,2012,Apr
4.2,1,Good quality REVIEWED data,2012-04-29,2012,Apr
4.19,1,Good quality REVIEWED data,2012-04-30,2012,Apr
4.09,1,Good quality REVIEWED data,2012-05-01,2012,May
3.98,1,Good quality REVIEWED data,2012-05-02,2012,May
3.95,1,Good quality REVIEWED data,2012-05-03,2012,May
4.11,1,Good quality REVIEWED data,2012-05-04,2012,May
4.01,1,Good quality REVIEWED data,2012-05-05,2012,May
3.91,1,Good quality REVIEWED data,2012-05-06,2012,May
3.81,1,Good quality REVIEWED data,2012-05-07,2012,May
3.74,1,Good quality REVIEWED data,2012-05-08,2012,May
3.7,1,Good quality REVIEWED data,2012-05-09,2012,May
3.62,1,Good quality REVIEWED data,2012-05-10,2012,May
3.53,1,Good quality REVIEWED data,2012-05-11,2012,May
3.45,1,Good quality REVIEWED data,2012-05-12,2012,May
3.4,1,Good quality REVIEWED data,2012-05-13,2012,May
3.39,1,Good quality REVIEWED data,2012-05-14,2012,May
3.43,1,Good quality REVIEWED data,2012-05-15,2012,May
3.45,1,Good quality REVIEWED data,2012-05-16,2012,May
3.41,1,Good quality REVIEWED data,2012-05-17,2012,May
3.32,1,Good quality REVIEWED data,2012-05-18,2012,May
3.24,1,Good quality REVIEWED data,2012-05-19,2012,May
3.18,1,Good quality REVIEWED data,2012-05-20,2012,May
3.18,1,Good quality REVIEWED data,2012-05-21,2012,May
3.18,1,Good quality REVIEWED data,2012-05-22,2012,May
3.18,1,Good quality REVIEWED data,2012-05-23,2012,May
3.14,1,Good quality REVIEWED data,2012-05-24,2012,May
3.09,1,Good quality REVIEWED data,2012-05-25,2012,May
3.03,1,Good quality REVIEWED data,2012-05-26,2012,May
3,1,Good quality REVIEWED data,2012-05-27,2012,May
2.95,1,Good quality REVIEWED data,2012-05-28,2012,May
2.95,1,Good quality REVIEWED data,2012-05-29,2012,May
2.92,1,Good quality REVIEWED data,2012-05-30,2012,May
2.9,1,Good quality REVIEWED data,2012-05-31,2012,May
2.9,1,Good quality REVIEWED data,2012-06-01,2012,Jun
2.94,1,Good quality REVIEWED data,2012-06-02,2012,Jun
2.92,1,Good quality REVIEWED data,2012-06-03,2012,Jun
2.95,1,Good quality REVIEWED data,2012-06-04,2012,Jun
3.22,1,Good quality REVIEWED data,2012-06-05,2012,Jun
3.09,1,Good quality REVIEWED data,2012-06-06,2012,Jun
3.01,1,Good quality REVIEWED data,2012-06-07,2012,Jun
3.04,1,Good quality REVIEWED data,2012-06-08,2012,Jun
3.01,1,Good quality REVIEWED data,2012-06-09,2012,Jun
3.04,1,Good quality REVIEWED data,2012-06-10,2012,Jun
2.99,1,Good quality REVIEWED data,2012-06-11,2012,Jun
2.94,1,Good quality REVIEWED data,2012-06-12,2012,Jun
2.91,1,Good quality REVIEWED data,2012-06-13,2012,Jun
2.87,1,Good quality REVIEWED data,2012-06-14,2012,Jun
2.84,1,Good quality REVIEWED data,2012-06-15,2012,Jun
2.81,1,Good quality REVIEWED data,2012-06-16,2012,Jun
2.8,1,Good quality REVIEWED data,2012-06-17,2012,Jun
2.8,1,Good quality REVIEWED data,2012-06-18,2012,Jun
2.81,1,Good quality REVIEWED data,2012-06-19,2012,Jun
2.76,1,Good quality REVIEWED data,2012-06-20,2012,Jun
2.73,1,Good quality REVIEWED data,2012-06-21,2012,Jun
2.71,1,Good quality REVIEWED data,2012-06-22,2012,Jun
2.76,1,Good quality REVIEWED data,2012-06-23,2012,Jun
2.72,1,Good quality REVIEWED data,2012-06-24,2012,Jun
2.69,1,Good quality REVIEWED data,2012-06-25,2012,Jun
2.9,1,Good quality REVIEWED data,2012-06-26,2012,Jun
2.99,1,Good quality REVIEWED data,2012-06-27,2012,Jun
2.86,1,Good quality REVIEWED data,2012-06-28,2012,Jun
2.8,1,Good quality REVIEWED data,2012-06-29,2012,Jun
2.76,1,Good quality REVIEWED data,2012-06-30,2012,Jun
2.79,1,Good quality REVIEWED data,2012-07-01,2012,Jul
2.74,1,Good quality REVIEWED data,2012-07-02,2012,Jul
2.7,1,Good quality REVIEWED data,2012-07-03,2012,Jul
2.68,1,Good quality REVIEWED data,2012-07-04,2012,Jul
2.67,1,Good quality REVIEWED data,2012-07-05,2012,Jul
2.64,1,Good quality REVIEWED data,2012-07-06,2012,Jul
2.61,1,Good quality REVIEWED data,2012-07-07,2012,Jul
2.62,1,Good quality REVIEWED data,2012-07-08,2012,Jul
2.6,1,Good quality REVIEWED data,2012-07-09,2012,Jul
2.58,1,Good quality REVIEWED data,2012-07-10,2012,Jul
2.56,1,Good quality REVIEWED data,2012-07-11,2012,Jul
2.54,1,Good quality REVIEWED data,2012-07-12,2012,Jul
2.54,1,Good quality REVIEWED data,2012-07-13,2012,Jul
2.54,1,Good quality REVIEWED data,2012-07-14,2012,Jul
2.56,1,Good quality REVIEWED data,2012-07-15,2012,Jul
2.62,1,Good quality REVIEWED data,2012-07-16,2012,Jul
2.61,1,Good quality REVIEWED data,2012-07-17,2012,Jul
2.57,1,Good quality REVIEWED data,2012-07-18,2012,Jul
2.55,1,Good quality REVIEWED data,2012-07-19,2012,Jul
2.53,1,Good quality REVIEWED data,2012-07-20,2012,Jul
2.55,1,Good quality REVIEWED data,2012-07-21,2012,Jul
2.52,1,Good quality REVIEWED data,2012-07-22,2012,Jul
2.5,1,Good quality REVIEWED data,2012-07-23,2012,Jul
2.49,1,Good quality REVIEWED data,2012-07-24,2012,Jul
2.48,1,Good quality REVIEWED data,2012-07-25,2012,Jul
2.47,1,Good quality REVIEWED data,2012-07-26,2012,Jul
2.46,1,Good quality REVIEWED data,2012-07-27,2012,Jul
2.45,1,Good quality REVIEWED data,2012-07-28,2012,Jul
2.45,1,Good quality REVIEWED data,2012-07-29,2012,Jul
2.45,1,Good quality REVIEWED data,2012-07-30,2012,Jul
2.43,1,Good quality REVIEWED data,2012-07-31,2012,Jul
2.42,1,Good quality REVIEWED data,2012-08-01,2012,Aug
2.41,1,Good quality REVIEWED data,2012-08-02,2012,Aug
2.42,1,Good quality REVIEWED data,2012-08-03,2012,Aug
2.42,1,Good quality REVIEWED data,2012-08-04,2012,Aug
2.4,1,Good quality REVIEWED data,2012-08-05,2012,Aug
2.39,1,Good quality REVIEWED data,2012-08-06,2012,Aug
2.39,1,Good quality REVIEWED data,2012-08-07,2012,Aug
2.38,1,Good quality REVIEWED data,2012-08-08,2012,Aug
2.4,1,Good quality REVIEWED data,2012-08-09,2012,Aug
2.39,1,Good quality REVIEWED data,2012-08-10,2012,Aug
2.39,1,Good quality REVIEWED data,2012-08-11,2012,Aug
2.38,1,Good quality REVIEWED data,2012-08-12,2012,Aug
2.37,1,Good quality REVIEWED data,2012-08-13,2012,Aug
2.37,1,Good quality REVIEWED data,2012-08-14,2012,Aug
2.37,1,Good quality REVIEWED data,2012-08-15,2012,Aug
2.38,1,Good quality REVIEWED data,2012-08-16,2012,Aug
2.38,1,Good quality REVIEWED data,2012-08-17,2012,Aug
2.38,1,Good quality REVIEWED data,2012-08-18,2012,Aug
2.37,1,Good quality REVIEWED data,2012-08-19,2012,Aug
2.36,1,Good quality REVIEWED data,2012-08-20,2012,Aug
2.37,1,Good quality REVIEWED data,2012-08-21,2012,Aug
2.37,1,Good quality REVIEWED data,2012-08-22,2012,Aug
2.37,1,Good quality REVIEWED data,2012-08-23,2012,Aug
2.38,1,Good quality REVIEWED data,2012-08-24,2012,Aug
2.4,1,Good quality REVIEWED data,2012-08-25,2012,Aug
2.39,1,Good quality REVIEWED data,2012-08-26,2012,Aug
2.39,1,Good quality REVIEWED data,2012-08-27,2012,Aug
2.39,1,Good quality REVIEWED data,2012-08-28,2012,Aug
2.38,1,Good quality REVIEWED data,2012-08-29,2012,Aug
2.39,1,Good quality REVIEWED data,2012-08-30,2012,Aug
2.39,1,Good quality REVIEWED data,2012-08-31,2012,Aug
2.39,1,Good quality REVIEWED data,2012-09-01,2012,Sep
2.39,1,Good quality REVIEWED data,2012-09-02,2012,Sep
2.39,1,Good quality REVIEWED data,2012-09-03,2012,Sep
2.38,1,Good quality REVIEWED data,2012-09-04,2012,Sep
2.37,1,Good quality REVIEWED data,2012-09-05,2012,Sep
2.37,1,Good quality REVIEWED data,2012-09-06,2012,Sep
2.38,1,Good quality REVIEWED data,2012-09-07,2012,Sep
2.38,1,Good quality REVIEWED data,2012-09-08,2012,Sep
2.37,1,Good quality REVIEWED data,2012-09-09,2012,Sep
2.38,1,Good quality REVIEWED data,2012-09-10,2012,Sep
2.39,1,Good quality REVIEWED data,2012-09-11,2012,Sep
2.4,1,Good quality REVIEWED data,2012-09-12,2012,Sep
2.4,1,Good quality REVIEWED data,2012-09-13,2012,Sep
2.39,1,Good quality REVIEWED data,2012-09-14,2012,Sep
2.37,1,Good quality REVIEWED data,2012-09-15,2012,Sep
2.38,1,Good quality REVIEWED data,2012-09-16,2012,Sep
2.39,1,Good quality REVIEWED data,2012-09-17,2012,Sep
2.39,1,Good quality REVIEWED data,2012-09-18,2012,Sep
2.39,1,Good quality REVIEWED data,2012-09-19,2012,Sep
2.39,1,Good quality REVIEWED data,2012-09-20,2012,Sep
2.4,1,Good quality REVIEWED data,2012-09-21,2012,Sep
2.41,1,Good quality REVIEWED data,2012-09-22,2012,Sep
2.4,1,Good quality REVIEWED data,2012-09-23,2012,Sep
2.41,1,Good quality REVIEWED data,2012-09-24,2012,Sep
2.41,1,Good quality REVIEWED data,2012-09-25,2012,Sep
2.41,1,Good quality REVIEWED data,2012-09-26,2012,Sep
2.41,1,Good quality REVIEWED data,2012-09-27,2012,Sep
2.41,1,Good quality REVIEWED data,2012-09-28,2012,Sep
2.4,1,Good quality REVIEWED data,2012-09-29,2012,Sep
2.39,1,Good quality REVIEWED data,2012-09-30,2012,Sep
2.4,1,Good quality REVIEWED data,2012-10-01,2012,Oct
2.4,1,Good quality REVIEWED data,2012-10-01,2012,Oct
2.39,1,Good quality REVIEWED data,2012-10-02,2012,Oct
2.4,1,Good quality REVIEWED data,2012-10-03,2012,Oct
2.42,1,Good quality REVIEWED data,2012-10-04,2012,Oct
2.42,1,Good quality REVIEWED data,2012-10-05,2012,Oct
2.43,1,Good quality REVIEWED data,2012-10-06,2012,Oct
2.43,1,Good quality REVIEWED data,2012-10-07,2012,Oct
2.43,1,Good quality REVIEWED data,2012-10-08,2012,Oct
2.44,1,Good quality REVIEWED data,2012-10-09,2012,Oct
2.44,1,Good quality REVIEWED data,2012-10-10,2012,Oct
2.44,1,Good quality REVIEWED data,2012-10-11,2012,Oct
2.45,1,Good quality REVIEWED data,2012-10-12,2012,Oct
2.49,1,Good quality REVIEWED data,2012-10-13,2012,Oct
2.48,1,Good quality REVIEWED data,2012-10-14,2012,Oct
2.52,1,Good quality REVIEWED data,2012-10-15,2012,Oct
2.71,1,Good quality REVIEWED data,2012-10-16,2012,Oct
2.65,1,Good quality REVIEWED data,2012-10-17,2012,Oct
2.54,1,Good quality REVIEWED data,2012-10-18,2012,Oct
2.52,1,Good quality REVIEWED data,2012-10-19,2012,Oct
2.63,1,Good quality REVIEWED data,2012-10-20,2012,Oct
2.64,1,Good quality REVIEWED data,2012-10-21,2012,Oct
2.58,1,Good quality REVIEWED data,2012-10-22,2012,Oct
2.57,1,Good quality REVIEWED data,2012-10-23,2012,Oct
2.55,1,Good quality REVIEWED data,2012-10-24,2012,Oct
2.55,1,Good quality REVIEWED data,2012-10-25,2012,Oct
2.57,1,Good quality REVIEWED data,2012-10-26,2012,Oct
2.58,1,Good quality REVIEWED data,2012-10-27,2012,Oct
2.76,1,Good quality REVIEWED data,2012-10-28,2012,Oct
3.19,1,Good quality REVIEWED data,2012-10-29,2012,Oct
3.09,1,Good quality REVIEWED data,2012-10-30,2012,Oct
2.87,1,Good quality REVIEWED data,2012-10-31,2012,Oct
2.78,1,Good quality REVIEWED data,2012-11-01,2012,Nov
2.8,1,Good quality REVIEWED data,2012-11-02,2012,Nov
2.76,1,Good quality REVIEWED data,2012-11-03,2012,Nov
2.74,1,Good quality REVIEWED data,2012-11-04,2012,Nov
2.71,1,Good quality REVIEWED data,2012-11-05,2012,Nov
2.69,1,Good quality REVIEWED data,2012-11-06,2012,Nov
